container_id,trade,cargo_category,cargo_type,terminal,month,day_of_week,is_weekend,is_holiday,is_monsoon,customs_exam,vessel_queue,dwell_hours
TUTU5445566,Export,Granite,Dry,PSA_SICAL,8,2,0,0,0,0,0.852,47.3
TUTU9044337,Import,Chemicals,Hazardous,PSA_SICAL,5,5,1,0,0,1,0.8,113.0
TUTU8357702,Import,Coal,Dry,PSA_SICAL,12,0,0,0,1,0,0.805,100.2
TUTU5300425,Export,Machinery,ODC,DBGT,5,1,0,0,0,1,0.824,81.7
TUTU9739469,Export,Electronics,Dry,PSA_SICAL,4,4,0,0,0,0,0.787,37.3
TUTU2927124,Export,Machinery,ODC,PSA_SICAL,5,4,0,0,0,0,0.765,58.0
TUTU2001050,Export,Granite,Dry,DBGT,1,6,1,0,0,1,0.846,84.9
TUTU8417822,Export,Textiles,Dry,DBGT,1,4,0,0,0,0,0.843,47.8
TUTU5508419,Import,Seafood,Reefer,PSA_SICAL,8,3,0,0,0,0,0.775,46.0
TUTU6614271,Export,Electronics,Dry,DBGT,10,5,1,0,1,0,0.862,61.4
TUTU4167215,Import,Coal,Dry,PSA_SICAL,4,2,0,0,0,0,0.778,69.2
TUTU5498483,Import,Chemicals,Hazardous,DBGT,10,0,0,0,1,0,0.803,93.3
TUTU5353798,Import,Machinery,ODC,DBGT,10,5,1,0,1,0,0.752,98.1
TUTU1758127,Import,Machinery,ODC,PSA_SICAL,4,0,0,0,0,0,0.9,102.1
TUTU5763989,Export,Machinery,ODC,PSA_SICAL,3,2,0,0,0,1,0.771,89.3
TUTU7444850,Import,Timber,Dry,PSA_SICAL,6,6,1,0,0,0,0.824,85.6
TUTU2790085,Export,Salt,Dry,DBGT,10,0,0,0,1,1,0.866,95.5
TUTU7880032,Export,Granite,Dry,DBGT,9,0,0,0,0,0,0.774,39.1
TUTU8555922,Export,Granite,Dry,DBGT,6,2,0,0,0,0,0.838,55.3
TUTU2167604,Export,Textiles,Dry,PSA_SICAL,12,1,0,0,1,0,0.757,47.1
TUTU1107323,Export,Salt,Dry,PSA_SICAL,9,5,1,0,0,0,0.852,52.1
TUTU1616267,Import,Coal,Dry,DBGT,9,6,1,0,0,0,0.751,72.7
TUTU7551405,Import,Timber,Dry,DBGT,1,6,1,0,0,0,0.766,65.4
TUTU1927598,Export,Granite,Dry,PSA_SICAL,7,1,0,1,0,0,0.856,72.2
TUTU5499354,Export,Granite,Dry,DBGT,1,3,0,0,0,0,0.835,45.8
TUTU1128976,Export,Salt,Dry,PSA_SICAL,11,4,0,0,1,0,0.861,53.3
TUTU8994950,Export,Granite,Dry,PSA_SICAL,2,6,1,0,0,1,0.756,77.0
TUTU9391350,Export,Seafood,Reefer,PSA_SICAL,9,1,0,0,0,0,0.76,17.9
TUTU3164821,Export,Sugar,Dry,PSA_SICAL,11,1,0,0,1,1,0.835,92.1
TUTU7631609,Import,Timber,Dry,PSA_SICAL,9,0,0,0,0,0,0.786,67.8
TUTU9702925,Export,Granite,Dry,DBGT,10,4,0,0,1,0,0.746,57.8
TUTU1913621,Export,Granite,Dry,PSA_SICAL,9,2,0,0,0,0,0.759,47.5
TUTU3924668,Export,Electronics,Dry,DBGT,7,6,1,0,0,0,0.864,54.2
TUTU8642096,Export,Textiles,Dry,DBGT,11,0,0,0,1,0,0.778,50.0
TUTU6712494,Export,Salt,Dry,PSA_SICAL,9,1,0,0,0,0,0.896,50.1
TUTU9046005,Import,EdibleOil,LiquidBulk,DBGT,6,0,0,0,0,0,0.761,78.9
TUTU9478897,Export,Sugar,Dry,PSA_SICAL,7,2,0,0,0,0,0.679,38.5
TUTU7134685,Export,Textiles,Dry,PSA_SICAL,7,2,0,0,0,1,0.819,71.2
TUTU5066217,Export,Sugar,Dry,PSA_SICAL,12,2,0,0,1,0,0.907,66.4
TUTU3599365,Export,Sugar,Dry,DBGT,12,2,0,0,1,0,0.78,46.4
TUTU1645562,Import,Coal,Dry,DBGT,8,6,1,0,0,0,0.81,74.1
TUTU7994994,Export,Machinery,ODC,PSA_SICAL,4,2,0,0,0,1,0.88,107.5
TUTU4795906,Export,Machinery,ODC,DBGT,7,1,0,0,0,0,0.774,50.9
TUTU2925534,Export,Seafood,Reefer,PSA_SICAL,12,1,0,0,1,1,0.848,66.6
TUTU3574636,Import,EdibleOil,LiquidBulk,DBGT,1,6,1,0,0,0,0.756,77.7
TUTU9007047,Import,Coal,Dry,PSA_SICAL,2,3,0,0,0,0,0.862,79.7
TUTU5077236,Import,Electronics,Dry,DBGT,6,4,0,0,0,1,0.869,104.9
TUTU3934962,Export,Granite,Dry,PSA_SICAL,3,3,0,0,0,0,0.784,38.0
TUTU1954307,Import,Coal,Dry,PSA_SICAL,9,0,0,0,0,0,0.877,90.0
TUTU8220190,Import,Electronics,Dry,DBGT,3,2,0,0,0,0,0.815,63.7
TUTU3027374,Export,Seafood,Reefer,PSA_SICAL,2,4,0,0,0,0,0.812,25.5
TUTU7579431,Export,Salt,Dry,PSA_SICAL,1,3,0,0,0,0,0.777,36.3
TUTU4607220,Export,Salt,Dry,DBGT,2,4,0,0,0,0,0.829,41.7
TUTU4126585,Export,Sugar,Dry,PSA_SICAL,2,5,1,0,0,0,0.855,52.1
TUTU5639664,Import,Coal,Dry,PSA_SICAL,7,6,1,0,0,0,0.769,76.0
TUTU9185972,Export,Salt,Dry,DBGT,6,5,1,0,0,0,0.839,40.8
TUTU6922715,Export,Seafood,Reefer,PSA_SICAL,9,4,0,0,0,0,0.778,26.8
TUTU6599249,Import,Timber,Dry,PSA_SICAL,8,0,0,0,0,1,0.846,100.7
TUTU9802755,Export,Machinery,ODC,PSA_SICAL,11,5,1,0,1,0,0.849,88.6
TUTU6841701,Export,Seafood,Reefer,PSA_SICAL,11,0,0,0,1,0,0.895,40.9
TUTU5540148,Export,Seafood,Reefer,PSA_SICAL,8,0,0,0,0,0,0.854,34.5
TUTU5581850,Import,Chemicals,Hazardous,DBGT,8,2,0,0,0,0,0.859,89.5
TUTU5922051,Export,Textiles,Dry,DBGT,1,5,1,0,0,1,0.868,87.5
TUTU1730153,Import,Coal,Dry,PSA_SICAL,9,0,0,0,0,0,0.79,66.3
TUTU1766084,Import,Coal,Dry,PSA_SICAL,9,0,0,0,0,1,0.828,102.7
TUTU6569121,Import,Timber,Dry,PSA_SICAL,7,4,0,0,0,0,0.898,83.2
TUTU9067701,Import,Electronics,Dry,DBGT,3,4,0,0,0,0,0.802,59.5
TUTU5009440,Export,Salt,Dry,DBGT,8,5,1,0,0,0,0.698,38.8
TUTU4868399,Export,Sugar,Dry,PSA_SICAL,5,6,1,0,0,0,0.888,60.6
TUTU1130151,Export,Granite,Dry,PSA_SICAL,6,1,0,0,0,0,0.858,51.3
TUTU9652400,Export,Seafood,Reefer,PSA_SICAL,9,4,0,0,0,0,0.812,27.2
TUTU5764979,Export,Seafood,Reefer,DBGT,11,5,1,0,1,0,0.868,38.7
TUTU6556431,Export,Salt,Dry,DBGT,2,5,1,0,0,0,0.771,45.6
TUTU8742626,Export,Sugar,Dry,PSA_SICAL,4,2,0,0,0,1,0.798,69.7
TUTU2033599,Export,Textiles,Dry,PSA_SICAL,7,3,0,0,0,0,0.835,44.1
TUTU1883303,Export,Seafood,Reefer,PSA_SICAL,7,4,0,0,0,0,0.839,25.6
TUTU2706522,Export,Granite,Dry,DBGT,9,2,0,0,0,0,0.866,49.6
TUTU6959325,Export,Seafood,Reefer,PSA_SICAL,9,2,0,0,0,0,0.847,27.9
TUTU8649387,Import,Seafood,Reefer,DBGT,6,6,1,0,0,0,0.904,63.9
TUTU9472435,Import,Machinery,ODC,PSA_SICAL,4,4,0,0,0,0,0.901,94.0
TUTU3506211,Import,Coal,Dry,PSA_SICAL,12,1,0,0,1,1,0.784,131.8
TUTU8898428,Import,Coal,Dry,PSA_SICAL,7,4,0,0,0,0,0.828,86.7
TUTU8458489,Import,EdibleOil,LiquidBulk,PSA_SICAL,9,3,0,0,0,1,0.782,107.2
TUTU3378715,Import,Electronics,Dry,PSA_SICAL,1,0,0,0,0,0,0.732,63.3
TUTU1484825,Export,Salt,Dry,PSA_SICAL,5,3,0,0,0,1,0.828,71.0
TUTU5537782,Export,Textiles,Dry,DBGT,11,4,0,0,1,1,0.82,87.9
TUTU9047534,Import,EdibleOil,LiquidBulk,PSA_SICAL,9,4,0,0,0,0,0.864,78.3
TUTU9529948,Import,Seafood,Reefer,DBGT,9,1,0,0,0,0,0.817,42.0
TUTU5720567,Export,Seafood,Reefer,DBGT,1,1,0,0,0,1,0.802,50.4
TUTU4493712,Import,Timber,Dry,PSA_SICAL,7,4,0,0,0,0,0.801,68.7
TUTU4874558,Import,Chemicals,Hazardous,PSA_SICAL,2,6,1,0,0,0,0.806,87.9
TUTU1129182,Export,Salt,Dry,PSA_SICAL,8,5,1,0,0,0,0.836,48.1
TUTU5918313,Export,Salt,Dry,PSA_SICAL,7,4,0,0,0,0,0.809,36.7
TUTU4114929,Import,Chemicals,Hazardous,DBGT,3,2,0,0,0,0,0.737,83.5
TUTU2410570,Import,Chemicals,Hazardous,PSA_SICAL,6,0,0,0,0,0,0.785,73.7
TUTU2268071,Export,Seafood,Reefer,DBGT,8,3,0,0,0,0,0.807,17.1
TUTU8903384,Export,Granite,Dry,PSA_SICAL,7,6,1,0,0,0,0.868,54.6
TUTU2711291,Export,Granite,Dry,DBGT,11,2,0,0,1,0,0.807,53.8
TUTU4113795,Export,Salt,Dry,PSA_SICAL,12,5,1,0,1,0,0.895,69.3
TUTU9011389,Export,Seafood,Reefer,DBGT,11,6,1,0,1,1,0.747,71.9
TUTU8511820,Export,Machinery,ODC,PSA_SICAL,6,2,0,0,0,0,0.892,67.2
TUTU6469119,Export,Seafood,Reefer,PSA_SICAL,10,0,0,0,1,0,0.934,48.2
TUTU5751243,Import,Electronics,Dry,PSA_SICAL,1,2,0,0,0,0,0.762,67.7
TUTU2444722,Import,Seafood,Reefer,PSA_SICAL,11,1,0,0,1,0,0.823,59.8
TUTU1779503,Export,Seafood,Reefer,PSA_SICAL,1,1,0,1,0,0,0.859,47.7
TUTU2193442,Export,Seafood,Reefer,PSA_SICAL,2,2,0,0,0,0,0.807,20.3
TUTU9766687,Export,Granite,Dry,DBGT,12,4,0,0,1,0,0.781,53.5
TUTU7220002,Import,EdibleOil,LiquidBulk,PSA_SICAL,9,2,0,0,0,0,0.785,73.3
TUTU5298553,Export,Seafood,Reefer,DBGT,4,4,0,0,0,0,0.783,15.9
TUTU7331065,Import,Coal,Dry,PSA_SICAL,3,5,1,0,0,0,0.744,68.8
TUTU4013777,Export,Textiles,Dry,PSA_SICAL,9,6,1,0,0,0,0.885,62.5
TUTU8749544,Import,Electronics,Dry,DBGT,8,5,1,0,0,0,0.802,65.4
TUTU4008997,Export,Textiles,Dry,DBGT,11,2,0,1,1,0,0.823,82.8
TUTU3147404,Export,Seafood,Reefer,PSA_SICAL,6,6,1,0,0,0,0.788,24.4
TUTU2509282,Import,Electronics,Dry,PSA_SICAL,10,3,0,0,1,0,0.795,72.6
TUTU9689206,Export,Seafood,Reefer,DBGT,5,1,0,0,0,0,0.874,41.2
TUTU4818761,Export,Granite,Dry,PSA_SICAL,3,5,1,0,0,0,0.794,42.4
TUTU5288545,Export,Textiles,Dry,DBGT,2,2,0,0,0,0,0.824,39.3
TUTU5930956,Export,Textiles,Dry,DBGT,2,4,0,0,0,0,0.826,41.9
TUTU3846930,Export,Electronics,Dry,PSA_SICAL,6,1,0,0,0,0,0.861,48.9
TUTU1426451,Export,Sugar,Dry,DBGT,12,0,0,0,1,0,0.737,59.6
TUTU6223127,Import,Seafood,Reefer,DBGT,11,2,0,0,1,0,0.817,60.4
TUTU8515222,Export,Salt,Dry,PSA_SICAL,9,2,0,0,0,0,0.852,46.3
TUTU7542117,Import,Chemicals,Hazardous,PSA_SICAL,7,0,0,0,0,0,0.875,89.1
TUTU3412688,Import,Electronics,Dry,PSA_SICAL,9,1,0,0,0,0,0.871,72.5
TUTU3467383,Import,Timber,Dry,PSA_SICAL,5,6,1,0,0,0,0.833,83.5
TUTU5077635,Export,Sugar,Dry,PSA_SICAL,2,5,1,0,0,0,0.796,50.1
TUTU4201380,Import,Machinery,ODC,DBGT,12,6,1,0,1,0,0.839,117.8
TUTU8007222,Export,Salt,Dry,PSA_SICAL,10,0,0,0,1,0,0.752,45.0
TUTU9893059,Export,Electronics,Dry,PSA_SICAL,4,6,1,0,0,0,0.804,45.0
TUTU4413689,Export,Seafood,Reefer,DBGT,6,2,0,0,0,0,0.843,26.3
TUTU6904579,Export,Seafood,Reefer,PSA_SICAL,1,0,0,0,0,0,0.858,29.3
TUTU7873349,Import,Seafood,Reefer,DBGT,10,4,0,0,1,0,0.773,51.8
TUTU5191989,Import,Machinery,ODC,PSA_SICAL,4,3,0,0,0,0,0.808,74.4
TUTU9567266,Import,EdibleOil,LiquidBulk,PSA_SICAL,2,5,1,0,0,0,0.808,72.2
TUTU2232154,Import,Coal,Dry,DBGT,12,3,0,0,1,1,0.829,135.8
TUTU5319842,Export,Textiles,Dry,PSA_SICAL,3,3,0,0,0,0,0.782,39.1
TUTU3804594,Import,Coal,Dry,DBGT,7,6,1,0,0,1,0.847,114.2
TUTU4099356,Import,Electronics,Dry,PSA_SICAL,2,3,0,0,0,0,0.804,60.3
TUTU5909912,Export,Machinery,ODC,DBGT,11,6,1,0,1,1,0.871,123.2
TUTU5209436,Export,Salt,Dry,DBGT,2,3,0,0,0,0,0.879,47.6
TUTU1126911,Import,Timber,Dry,PSA_SICAL,11,3,0,1,1,1,0.78,148.9
TUTU9112263,Export,Seafood,Reefer,PSA_SICAL,8,3,0,0,0,0,0.9,39.4
TUTU5641250,Export,Sugar,Dry,PSA_SICAL,7,4,0,0,0,0,0.873,51.4
TUTU9262852,Export,Machinery,ODC,DBGT,7,2,0,0,0,1,0.795,82.2
TUTU2340929,Export,Seafood,Reefer,PSA_SICAL,7,2,0,1,0,0,0.775,58.0
TUTU6196953,Export,Seafood,Reefer,DBGT,12,2,0,0,1,0,0.808,31.3
TUTU7247522,Import,Coal,Dry,PSA_SICAL,12,1,0,0,1,0,0.839,102.7
TUTU2885189,Import,Electronics,Dry,PSA_SICAL,12,4,0,0,1,0,0.827,78.6
TUTU6639537,Import,Coal,Dry,DBGT,1,4,0,0,0,1,0.814,99.4
TUTU4090989,Export,Sugar,Dry,DBGT,11,5,1,0,1,0,0.803,61.4
TUTU6391570,Export,Salt,Dry,PSA_SICAL,2,5,1,0,0,0,0.798,31.7
TUTU5940387,Import,Chemicals,Hazardous,DBGT,12,2,0,0,1,0,0.814,103.2
TUTU3779259,Import,Chemicals,Hazardous,PSA_SICAL,6,1,0,0,0,0,0.731,77.8
TUTU1396420,Import,Seafood,Reefer,DBGT,3,4,0,0,0,0,0.808,41.9
TUTU7300894,Export,Sugar,Dry,DBGT,12,4,0,0,1,0,0.762,52.0
TUTU7722093,Export,Seafood,Reefer,DBGT,12,5,1,0,1,0,0.768,27.5
TUTU3815422,Export,Seafood,Reefer,PSA_SICAL,12,2,0,0,1,0,0.827,26.4
TUTU5384830,Import,Coal,Dry,DBGT,6,3,0,0,0,0,0.758,75.3
TUTU2708028,Import,Electronics,Dry,PSA_SICAL,7,6,1,0,0,0,0.842,72.9
TUTU8915992,Import,Coal,Dry,PSA_SICAL,6,5,1,0,0,0,0.799,66.9
TUTU1538478,Export,Seafood,Reefer,PSA_SICAL,5,6,1,0,0,0,0.723,19.9
TUTU8725020,Import,Coal,Dry,PSA_SICAL,7,5,1,0,0,0,0.777,70.5
TUTU8159970,Import,Machinery,ODC,DBGT,1,0,0,0,0,0,0.906,98.6
TUTU8937582,Export,Sugar,Dry,PSA_SICAL,2,5,1,0,0,1,0.732,69.4
TUTU1491480,Export,Granite,Dry,PSA_SICAL,11,3,0,0,1,0,0.882,67.7
TUTU5594643,Export,Granite,Dry,PSA_SICAL,8,4,0,0,0,0,0.877,58.1
TUTU2593647,Export,Granite,Dry,DBGT,2,6,1,0,0,0,0.823,47.8
TUTU5213710,Export,Sugar,Dry,PSA_SICAL,2,4,0,0,0,1,0.815,70.4
TUTU3988802,Export,Seafood,Reefer,PSA_SICAL,4,3,0,0,0,0,0.804,17.6
TUTU2553424,Export,Granite,Dry,PSA_SICAL,9,2,0,0,0,0,0.819,47.0
TUTU1862650,Export,Textiles,Dry,PSA_SICAL,10,5,1,0,1,1,0.783,90.2
TUTU7731581,Import,Electronics,Dry,DBGT,11,1,0,0,1,0,0.861,90.6
TUTU4453816,Import,Machinery,ODC,DBGT,4,2,0,0,0,1,0.725,115.2
TUTU3536357,Import,Coal,Dry,DBGT,7,2,0,0,0,0,0.85,76.0
TUTU9038442,Export,Salt,Dry,PSA_SICAL,6,0,0,0,0,0,0.861,46.8
TUTU4618303,Export,Sugar,Dry,DBGT,4,5,1,0,0,1,0.904,89.3
TUTU9927255,Import,Timber,Dry,DBGT,7,0,0,0,0,0,0.87,75.1
TUTU7037784,Export,Seafood,Reefer,PSA_SICAL,7,2,0,0,0,1,0.781,58.4
TUTU3784460,Export,Granite,Dry,DBGT,1,5,1,0,0,0,0.795,43.9
TUTU9024309,Export,Seafood,Reefer,DBGT,5,4,0,0,0,0,0.79,25.4
TUTU3333182,Import,Coal,Dry,PSA_SICAL,4,1,0,0,0,0,0.782,71.9
TUTU3852111,Export,Textiles,Dry,PSA_SICAL,1,4,0,0,0,0,0.764,51.4
TUTU3129957,Export,Electronics,Dry,PSA_SICAL,7,4,0,0,0,0,0.816,41.2
TUTU6260376,Import,Timber,Dry,DBGT,1,4,0,0,0,1,0.802,101.8
TUTU4141442,Import,EdibleOil,LiquidBulk,DBGT,9,2,0,0,0,0,0.854,78.5
TUTU2551906,Import,Coal,Dry,DBGT,10,3,0,0,1,0,0.751,86.7
TUTU5433068,Export,Sugar,Dry,DBGT,11,5,1,0,1,0,0.83,61.7
TUTU8075306,Import,Timber,Dry,PSA_SICAL,7,0,0,0,0,0,0.716,66.1
TUTU4389556,Export,Salt,Dry,DBGT,2,4,0,0,0,1,0.786,64.7
TUTU1629699,Export,Textiles,Dry,DBGT,8,2,0,0,0,1,0.921,96.8
TUTU3670927,Export,Granite,Dry,PSA_SICAL,5,4,0,0,0,0,0.847,69.5
TUTU8170175,Export,Seafood,Reefer,DBGT,2,4,0,0,0,1,0.889,61.8
TUTU9631337,Export,Textiles,Dry,DBGT,9,1,0,0,0,0,0.808,37.8
TUTU2221239,Import,Coal,Dry,PSA_SICAL,8,4,0,0,0,0,0.742,67.2
TUTU7088058,Import,Coal,Dry,DBGT,8,2,0,0,0,0,0.859,83.1
TUTU1721972,Import,Chemicals,Hazardous,PSA_SICAL,11,6,1,0,1,0,0.812,116.6
TUTU6802245,Export,Machinery,ODC,PSA_SICAL,1,6,1,0,0,0,0.84,65.4
TUTU2866820,Export,Electronics,Dry,PSA_SICAL,6,5,1,0,0,0,0.784,38.8
TUTU7418451,Export,Salt,Dry,PSA_SICAL,4,4,0,0,0,0,0.844,43.7
TUTU4177417,Import,Electronics,Dry,PSA_SICAL,5,6,1,1,0,0,0.805,89.4
TUTU3885373,Export,Granite,Dry,PSA_SICAL,6,4,0,0,0,0,0.778,45.9
TUTU5521946,Export,Granite,Dry,PSA_SICAL,6,3,0,0,0,0,0.902,59.9
TUTU5243480,Export,Machinery,ODC,PSA_SICAL,9,3,0,0,0,0,0.741,54.3
TUTU3587514,Export,Granite,Dry,PSA_SICAL,11,2,0,0,1,0,0.861,64.5
TUTU3469660,Export,Granite,Dry,PSA_SICAL,5,4,0,0,0,0,0.841,52.3
TUTU9870431,Export,Granite,Dry,PSA_SICAL,3,1,0,0,0,0,0.848,46.3
TUTU7258177,Export,Seafood,Reefer,PSA_SICAL,2,6,1,1,0,0,0.803,50.4
TUTU3578926,Import,Timber,Dry,PSA_SICAL,4,6,1,0,0,0,0.777,71.5
TUTU1884802,Export,Salt,Dry,PSA_SICAL,9,4,0,0,0,0,0.769,34.3
TUTU1241358,Import,Machinery,ODC,DBGT,5,5,1,0,0,0,0.832,86.3
TUTU1152910,Export,Salt,Dry,PSA_SICAL,4,2,0,0,0,0,0.798,39.3
TUTU7593239,Export,Granite,Dry,PSA_SICAL,2,3,0,0,0,0,0.839,51.3
TUTU2464144,Import,Timber,Dry,PSA_SICAL,7,5,1,0,0,0,0.855,81.2
TUTU3426288,Import,Chemicals,Hazardous,DBGT,3,6,1,0,0,1,0.837,118.4
TUTU9952673,Import,Machinery,ODC,PSA_SICAL,1,5,1,0,0,0,0.854,89.8
TUTU6382979,Import,Coal,Dry,DBGT,8,0,0,0,0,0,0.831,74.3
TUTU2109513,Import,Timber,Dry,DBGT,6,5,1,0,0,0,0.849,88.4
TUTU7509484,Export,Sugar,Dry,DBGT,8,0,0,0,0,0,0.837,43.9
TUTU2006051,Export,Textiles,Dry,PSA_SICAL,12,2,0,0,1,0,0.82,52.2
TUTU2091186,Import,Seafood,Reefer,DBGT,2,5,1,0,0,0,0.866,58.2
TUTU6003487,Import,Timber,Dry,DBGT,8,0,0,0,0,0,0.892,79.5
TUTU2614558,Import,Machinery,ODC,DBGT,4,4,0,0,0,0,0.818,81.6
TUTU6485228,Export,Salt,Dry,DBGT,7,4,0,0,0,1,0.79,65.5
TUTU7951835,Import,Machinery,ODC,PSA_SICAL,1,3,0,0,0,0,0.758,72.7
TUTU2434811,Export,Electronics,Dry,DBGT,2,5,1,0,0,1,0.87,93.7
TUTU3697895,Export,Salt,Dry,PSA_SICAL,5,5,1,0,0,1,0.737,70.1
TUTU6351131,Export,Electronics,Dry,PSA_SICAL,4,6,1,0,0,0,0.881,56.6
TUTU8748685,Export,Machinery,ODC,DBGT,3,5,1,0,0,1,0.762,85.3
TUTU4013774,Export,Salt,Dry,PSA_SICAL,5,1,0,0,0,1,0.862,80.3
TUTU3647516,Export,Granite,Dry,DBGT,9,2,0,0,0,1,0.868,84.1
TUTU2299339,Export,Sugar,Dry,DBGT,2,5,1,0,0,1,0.848,82.5
TUTU9664861,Export,Granite,Dry,PSA_SICAL,5,1,0,0,0,0,0.827,45.5
TUTU3541204,Import,Timber,Dry,PSA_SICAL,9,6,1,0,0,0,0.764,71.2
TUTU7592314,Import,Timber,Dry,DBGT,11,0,0,0,1,1,0.857,130.8
TUTU1952917,Import,Electronics,Dry,PSA_SICAL,2,3,0,0,0,0,0.81,57.9
TUTU6657838,Export,Sugar,Dry,PSA_SICAL,8,2,0,0,0,0,0.803,35.1
TUTU7385384,Import,Coal,Dry,PSA_SICAL,4,5,1,0,0,0,0.808,73.9
TUTU6812600,Import,Electronics,Dry,PSA_SICAL,7,0,0,0,0,0,0.753,74.3
TUTU8456007,Export,Salt,Dry,DBGT,1,3,0,0,0,0,0.841,40.7
TUTU3721940,Export,Sugar,Dry,DBGT,5,3,0,0,0,0,0.813,43.1
TUTU1941071,Import,Chemicals,Hazardous,PSA_SICAL,4,2,0,0,0,1,0.802,105.9
TUTU9315693,Export,Seafood,Reefer,DBGT,3,0,0,0,0,0,0.863,29.5
TUTU7744964,Export,Granite,Dry,DBGT,5,6,1,0,0,0,0.798,41.8
TUTU8595071,Import,Coal,Dry,PSA_SICAL,11,6,1,0,1,0,0.805,93.7
TUTU5715558,Import,Electronics,Dry,DBGT,2,1,0,0,0,0,0.744,64.9
TUTU1200952,Export,Granite,Dry,PSA_SICAL,4,4,0,0,0,0,0.845,49.9
TUTU3422095,Export,Seafood,Reefer,DBGT,11,2,0,0,1,1,0.845,68.1
TUTU1760912,Import,Timber,Dry,DBGT,4,1,0,0,0,1,0.849,99.5
TUTU8884497,Import,Coal,Dry,PSA_SICAL,8,5,1,0,0,1,0.769,99.7
TUTU8435168,Import,Chemicals,Hazardous,PSA_SICAL,7,6,1,0,0,0,0.873,101.3
TUTU8624530,Import,Electronics,Dry,PSA_SICAL,7,6,1,0,0,0,0.77,73.8
TUTU6682722,Export,Textiles,Dry,DBGT,9,6,1,0,0,0,0.794,49.3
TUTU9517834,Export,Textiles,Dry,DBGT,11,2,0,1,1,0,0.894,92.3
TUTU7100107,Import,Timber,Dry,PSA_SICAL,12,6,1,0,1,0,0.837,92.6
TUTU1641019,Export,Seafood,Reefer,PSA_SICAL,12,6,1,0,1,0,0.79,32.2
TUTU2081422,Export,Textiles,Dry,PSA_SICAL,5,2,0,0,0,0,0.814,41.3
TUTU4286792,Import,Coal,Dry,DBGT,10,3,0,0,1,0,0.855,97.7
TUTU8384706,Export,Machinery,ODC,DBGT,2,3,0,0,0,0,0.852,58.0
TUTU2633669,Export,Granite,Dry,PSA_SICAL,4,6,1,0,0,0,0.865,84.9
TUTU3325723,Export,Electronics,Dry,DBGT,7,1,0,0,0,0,0.709,33.9
TUTU7879191,Export,Seafood,Reefer,PSA_SICAL,10,5,1,0,1,0,0.784,29.7
TUTU1280005,Export,Granite,Dry,PSA_SICAL,6,6,1,0,0,0,0.869,54.8
TUTU8638053,Import,EdibleOil,LiquidBulk,DBGT,8,0,0,0,0,0,0.817,80.6
TUTU8546909,Export,Machinery,ODC,DBGT,10,6,1,0,1,0,0.849,77.5
TUTU2350467,Export,Seafood,Reefer,DBGT,12,6,1,0,1,1,0.868,87.7
TUTU3333396,Export,Seafood,Reefer,PSA_SICAL,8,2,0,0,0,0,0.711,23.6
TUTU8344900,Export,Granite,Dry,PSA_SICAL,9,5,1,0,0,0,0.728,47.2
TUTU8754061,Import,Timber,Dry,PSA_SICAL,9,6,1,0,0,0,0.85,84.7
TUTU9315229,Export,Granite,Dry,PSA_SICAL,5,4,0,0,0,0,0.825,49.2
TUTU1710255,Import,Coal,Dry,PSA_SICAL,11,1,0,0,1,0,0.904,107.7
TUTU7738149,Import,Electronics,Dry,PSA_SICAL,11,2,0,0,1,0,0.851,81.5
TUTU7474116,Import,Coal,Dry,PSA_SICAL,7,6,1,0,0,1,0.855,118.3
TUTU4015752,Export,Salt,Dry,PSA_SICAL,5,4,0,0,0,0,0.857,57.6
TUTU1916633,Import,Coal,Dry,PSA_SICAL,8,0,0,0,0,0,0.76,75.1
TUTU8668817,Import,Electronics,Dry,PSA_SICAL,8,2,0,0,0,0,0.869,71.6
TUTU7374483,Export,Textiles,Dry,PSA_SICAL,9,5,1,0,0,0,0.857,56.8
TUTU6155581,Export,Salt,Dry,DBGT,9,1,0,0,0,0,0.898,55.9
TUTU2120491,Import,Timber,Dry,PSA_SICAL,7,3,0,0,0,0,0.811,68.7
TUTU2268628,Export,Textiles,Dry,PSA_SICAL,11,2,0,0,1,0,0.906,68.8
TUTU7060239,Import,EdibleOil,LiquidBulk,DBGT,7,2,0,0,0,0,0.86,86.7
TUTU4441820,Import,Chemicals,Hazardous,PSA_SICAL,9,1,0,0,0,0,0.792,78.1
TUTU1033133,Export,Salt,Dry,PSA_SICAL,10,2,0,0,1,0,0.822,54.4
TUTU2420399,Import,Electronics,Dry,PSA_SICAL,7,4,0,0,0,0,0.854,69.5
TUTU1730840,Export,Seafood,Reefer,PSA_SICAL,5,1,0,0,0,1,0.857,62.8
TUTU7543037,Export,Granite,Dry,PSA_SICAL,12,5,1,0,1,0,0.859,67.5
TUTU7472217,Export,Seafood,Reefer,DBGT,9,2,0,0,0,0,0.78,16.4
TUTU5970085,Export,Seafood,Reefer,PSA_SICAL,4,4,0,0,0,1,0.915,72.0
TUTU8546267,Import,Electronics,Dry,PSA_SICAL,1,6,1,0,0,1,0.816,92.6
TUTU9736639,Export,Seafood,Reefer,DBGT,1,3,0,0,0,0,0.799,20.4
TUTU7123602,Import,Timber,Dry,PSA_SICAL,12,6,1,1,1,0,0.776,118.3
TUTU5600907,Export,Machinery,ODC,DBGT,10,0,0,0,1,0,0.789,65.6
TUTU9844230,Export,Seafood,Reefer,DBGT,11,6,1,0,1,0,0.814,28.7
